left_down,309,1064,1523501468.5156662
left_up,309,1064,1523501468.6378992
left_down,1748,31,1523501500.8053875
left_up,1748,31,1523501500.9361758
left_down,1336,1062,1523501576.1596694
left_up,1336,1062,1523501576.2939782
left_down,1170,760,1523501628.7782283
left_up,1193,567,1523501637.7788694
left_down,1273,1046,1523501661.2738702
left_up,1273,1046,1523501661.3745155
done
